scope,metric,violation_prevalence,expected_gate_minus_broad
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.67,0.006874999999999999
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.68,0.006666666666666665
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.6900000000000001,0.0064583333333333316
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.7000000000000001,0.006249999999999999
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.71,0.006041666666666667
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.72,0.005833333333333334
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.73,0.005625
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.74,0.005416666666666667
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.75,0.005208333333333333
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.76,0.004999999999999999
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.77,0.004791666666666666
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.78,0.0045833333333333325
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.79,0.004374999999999999
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.8,0.004166666666666666
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.81,0.003958333333333332
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.8200000000000001,0.0037499999999999986
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.8300000000000001,0.003541666666666665
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.84,0.003333333333333334
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.85,0.003125
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.86,0.002916666666666667
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.87,0.0027083333333333334
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.88,0.0024999999999999996
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.89,0.0022916666666666662
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.9,0.002083333333333333
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.91,0.0018749999999999993
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.92,0.0016666666666666657
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.93,0.0014583333333333323
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.9400000000000001,0.0012499999999999987
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.9500000000000001,0.0010416666666666651
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.96,0.000833333333333334
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.97,0.0006250000000000006
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.98,0.000416666666666667
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,0.99,0.0002083333333333335
mlx-community/Mistral-Small-24B-Instruct-2501-4bit,constraint_followed,1.0,0.0
mlx-community/Qwen3-8B-4bit,constraint_followed,0.0,0.11458333333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.01,0.1134375
mlx-community/Qwen3-8B-4bit,constraint_followed,0.02,0.11229166666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.03,0.11114583333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.04,0.10999999999999999
mlx-community/Qwen3-8B-4bit,constraint_followed,0.05,0.10885416666666665
mlx-community/Qwen3-8B-4bit,constraint_followed,0.06,0.10770833333333332
mlx-community/Qwen3-8B-4bit,constraint_followed,0.07,0.10656249999999999
mlx-community/Qwen3-8B-4bit,constraint_followed,0.08,0.10541666666666667
mlx-community/Qwen3-8B-4bit,constraint_followed,0.09,0.10427083333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.1,0.103125
mlx-community/Qwen3-8B-4bit,constraint_followed,0.11,0.10197916666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.12,0.10083333333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.13,0.0996875
mlx-community/Qwen3-8B-4bit,constraint_followed,0.14,0.09854166666666667
mlx-community/Qwen3-8B-4bit,constraint_followed,0.15,0.09739583333333332
mlx-community/Qwen3-8B-4bit,constraint_followed,0.16,0.09624999999999999
mlx-community/Qwen3-8B-4bit,constraint_followed,0.17,0.09510416666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.18,0.09395833333333334
mlx-community/Qwen3-8B-4bit,constraint_followed,0.19,0.0928125
mlx-community/Qwen3-8B-4bit,constraint_followed,0.2,0.09166666666666667
mlx-community/Qwen3-8B-4bit,constraint_followed,0.21,0.09052083333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.22,0.089375
mlx-community/Qwen3-8B-4bit,constraint_followed,0.23,0.08822916666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.24,0.08708333333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.25,0.0859375
mlx-community/Qwen3-8B-4bit,constraint_followed,0.26,0.08479166666666667
mlx-community/Qwen3-8B-4bit,constraint_followed,0.27,0.08364583333333332
mlx-community/Qwen3-8B-4bit,constraint_followed,0.28,0.08249999999999999
mlx-community/Qwen3-8B-4bit,constraint_followed,0.29,0.08135416666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.3,0.08020833333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.31,0.0790625
mlx-community/Qwen3-8B-4bit,constraint_followed,0.32,0.07791666666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.33,0.07677083333333332
mlx-community/Qwen3-8B-4bit,constraint_followed,0.34,0.07562499999999998
mlx-community/Qwen3-8B-4bit,constraint_followed,0.35000000000000003,0.07447916666666665
mlx-community/Qwen3-8B-4bit,constraint_followed,0.36,0.07333333333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.37,0.0721875
mlx-community/Qwen3-8B-4bit,constraint_followed,0.38,0.07104166666666667
mlx-community/Qwen3-8B-4bit,constraint_followed,0.39,0.06989583333333332
mlx-community/Qwen3-8B-4bit,constraint_followed,0.4,0.06874999999999999
mlx-community/Qwen3-8B-4bit,constraint_followed,0.41000000000000003,0.06760416666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.42,0.06645833333333334
mlx-community/Qwen3-8B-4bit,constraint_followed,0.43,0.06531250000000001
mlx-community/Qwen3-8B-4bit,constraint_followed,0.44,0.06416666666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.45,0.06302083333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.46,0.061875
mlx-community/Qwen3-8B-4bit,constraint_followed,0.47000000000000003,0.06072916666666667
mlx-community/Qwen3-8B-4bit,constraint_followed,0.48,0.059583333333333335
mlx-community/Qwen3-8B-4bit,constraint_followed,0.49,0.058437499999999996
mlx-community/Qwen3-8B-4bit,constraint_followed,0.5,0.057291666666666664
mlx-community/Qwen3-8B-4bit,constraint_followed,0.51,0.05614583333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.52,0.05499999999999999
mlx-community/Qwen3-8B-4bit,constraint_followed,0.53,0.05385416666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.54,0.05270833333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.55,0.05156249999999999
mlx-community/Qwen3-8B-4bit,constraint_followed,0.56,0.05041666666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.5700000000000001,0.049270833333333326
mlx-community/Qwen3-8B-4bit,constraint_followed,0.58,0.048125
mlx-community/Qwen3-8B-4bit,constraint_followed,0.59,0.04697916666666667
mlx-community/Qwen3-8B-4bit,constraint_followed,0.6,0.04583333333333334
mlx-community/Qwen3-8B-4bit,constraint_followed,0.61,0.0446875
mlx-community/Qwen3-8B-4bit,constraint_followed,0.62,0.043541666666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.63,0.042395833333333334
mlx-community/Qwen3-8B-4bit,constraint_followed,0.64,0.041249999999999995
mlx-community/Qwen3-8B-4bit,constraint_followed,0.65,0.04010416666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.66,0.03895833333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.67,0.03781249999999999
mlx-community/Qwen3-8B-4bit,constraint_followed,0.68,0.03666666666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.6900000000000001,0.03552083333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.7000000000000001,0.03437499999999999
mlx-community/Qwen3-8B-4bit,constraint_followed,0.71,0.03322916666666667
mlx-community/Qwen3-8B-4bit,constraint_followed,0.72,0.03208333333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.73,0.0309375
mlx-community/Qwen3-8B-4bit,constraint_followed,0.74,0.029791666666666668
mlx-community/Qwen3-8B-4bit,constraint_followed,0.75,0.028645833333333332
mlx-community/Qwen3-8B-4bit,constraint_followed,0.76,0.027499999999999997
mlx-community/Qwen3-8B-4bit,constraint_followed,0.77,0.026354166666666665
mlx-community/Qwen3-8B-4bit,constraint_followed,0.78,0.02520833333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.79,0.024062499999999994
mlx-community/Qwen3-8B-4bit,constraint_followed,0.8,0.02291666666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.81,0.021770833333333326
mlx-community/Qwen3-8B-4bit,constraint_followed,0.8200000000000001,0.02062499999999999
mlx-community/Qwen3-8B-4bit,constraint_followed,0.8300000000000001,0.01947916666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.84,0.018333333333333337
mlx-community/Qwen3-8B-4bit,constraint_followed,0.85,0.0171875
mlx-community/Qwen3-8B-4bit,constraint_followed,0.86,0.016041666666666666
mlx-community/Qwen3-8B-4bit,constraint_followed,0.87,0.014895833333333334
mlx-community/Qwen3-8B-4bit,constraint_followed,0.88,0.013749999999999998
mlx-community/Qwen3-8B-4bit,constraint_followed,0.89,0.012604166666666665
mlx-community/Qwen3-8B-4bit,constraint_followed,0.9,0.01145833333333333
mlx-community/Qwen3-8B-4bit,constraint_followed,0.91,0.010312499999999995
mlx-community/Qwen3-8B-4bit,constraint_followed,0.92,0.009166666666666662
mlx-community/Qwen3-8B-4bit,constraint_followed,0.93,0.008020833333333328
mlx-community/Qwen3-8B-4bit,constraint_followed,0.9400000000000001,0.006874999999999993
mlx-community/Qwen3-8B-4bit,constraint_followed,0.9500000000000001,0.0057291666666666585
mlx-community/Qwen3-8B-4bit,constraint_followed,0.96,0.004583333333333337
mlx-community/Qwen3-8B-4bit,constraint_followed,0.97,0.003437500000000003
mlx-community/Qwen3-8B-4bit,constraint_followed,0.98,0.0022916666666666684
mlx-community/Qwen3-8B-4bit,constraint_followed,0.99,0.0011458333333333342
mlx-community/Qwen3-8B-4bit,constraint_followed,1.0,0.0
pooled_models,constraint_followed,0.0,0.06770833333333333
pooled_models,constraint_followed,0.01,0.06703125
pooled_models,constraint_followed,0.02,0.06635416666666666
pooled_models,constraint_followed,0.03,0.06567708333333333
pooled_models,constraint_followed,0.04,0.06499999999999999
pooled_models,constraint_followed,0.05,0.06432291666666666
pooled_models,constraint_followed,0.06,0.06364583333333333
pooled_models,constraint_followed,0.07,0.06296874999999999
pooled_models,constraint_followed,0.08,0.06229166666666666
pooled_models,constraint_followed,0.09,0.061614583333333334
pooled_models,constraint_followed,0.1,0.0609375
pooled_models,constraint_followed,0.11,0.060260416666666664
pooled_models,constraint_followed,0.12,0.05958333333333333
pooled_models,constraint_followed,0.13,0.05890624999999999
pooled_models,constraint_followed,0.14,0.058229166666666665
pooled_models,constraint_followed,0.15,0.05755208333333333
pooled_models,constraint_followed,0.16,0.056874999999999995
pooled_models,constraint_followed,0.17,0.05619791666666666
pooled_models,constraint_followed,0.18,0.05552083333333333
pooled_models,constraint_followed,0.19,0.05484375
pooled_models,constraint_followed,0.2,0.05416666666666667
pooled_models,constraint_followed,0.21,0.05348958333333333
pooled_models,constraint_followed,0.22,0.0528125
pooled_models,constraint_followed,0.23,0.05213541666666666
pooled_models,constraint_followed,0.24,0.05145833333333333
pooled_models,constraint_followed,0.25,0.05078125
pooled_models,constraint_followed,0.26,0.050104166666666665
pooled_models,constraint_followed,0.27,0.04942708333333333
pooled_models,constraint_followed,0.28,0.048749999999999995
pooled_models,constraint_followed,0.29,0.04807291666666666
pooled_models,constraint_followed,0.3,0.047395833333333325
pooled_models,constraint_followed,0.31,0.046718749999999996
pooled_models,constraint_followed,0.32,0.04604166666666666
pooled_models,constraint_followed,0.33,0.045364583333333326
pooled_models,constraint_followed,0.34,0.04468749999999999
pooled_models,constraint_followed,0.35000000000000003,0.044010416666666656
pooled_models,constraint_followed,0.36,0.04333333333333333
pooled_models,constraint_followed,0.37,0.04265625
pooled_models,constraint_followed,0.38,0.041979166666666665
pooled_models,constraint_followed,0.39,0.04130208333333333
pooled_models,constraint_followed,0.4,0.040624999999999994
pooled_models,constraint_followed,0.41000000000000003,0.03994791666666666
pooled_models,constraint_followed,0.42,0.03927083333333334
pooled_models,constraint_followed,0.43,0.03859375
pooled_models,constraint_followed,0.44,0.03791666666666667
pooled_models,constraint_followed,0.45,0.03723958333333333
pooled_models,constraint_followed,0.46,0.0365625
pooled_models,constraint_followed,0.47000000000000003,0.03588541666666666
pooled_models,constraint_followed,0.48,0.035208333333333335
pooled_models,constraint_followed,0.49,0.03453125
pooled_models,constraint_followed,0.5,0.033854166666666664
pooled_models,constraint_followed,0.51,0.03317708333333333
pooled_models,constraint_followed,0.52,0.032499999999999994
pooled_models,constraint_followed,0.53,0.031822916666666666
pooled_models,constraint_followed,0.54,0.031145833333333327
pooled_models,constraint_followed,0.55,0.030468749999999996
pooled_models,constraint_followed,0.56,0.02979166666666666
pooled_models,constraint_followed,0.5700000000000001,0.029114583333333326
pooled_models,constraint_followed,0.58,0.0284375
pooled_models,constraint_followed,0.59,0.027760416666666666
pooled_models,constraint_followed,0.6,0.027083333333333334
pooled_models,constraint_followed,0.61,0.02640625
pooled_models,constraint_followed,0.62,0.025729166666666664
pooled_models,constraint_followed,0.63,0.025052083333333332
pooled_models,constraint_followed,0.64,0.024374999999999997
pooled_models,constraint_followed,0.65,0.023697916666666662
pooled_models,constraint_followed,0.66,0.02302083333333333
pooled_models,constraint_followed,0.67,0.022343749999999996
pooled_models,constraint_followed,0.68,0.02166666666666666
pooled_models,constraint_followed,0.6900000000000001,0.02098958333333333
pooled_models,constraint_followed,0.7000000000000001,0.020312499999999994
pooled_models,constraint_followed,0.71,0.01963541666666667
pooled_models,constraint_followed,0.72,0.018958333333333334
pooled_models,constraint_followed,0.73,0.01828125
pooled_models,constraint_followed,0.74,0.017604166666666667
pooled_models,constraint_followed,0.75,0.016927083333333332
pooled_models,constraint_followed,0.76,0.016249999999999997
pooled_models,constraint_followed,0.77,0.015572916666666664
pooled_models,constraint_followed,0.78,0.01489583333333333
pooled_models,constraint_followed,0.79,0.014218749999999997
pooled_models,constraint_followed,0.8,0.013541666666666662
pooled_models,constraint_followed,0.81,0.012864583333333329
pooled_models,constraint_followed,0.8200000000000001,0.012187499999999995
pooled_models,constraint_followed,0.8300000000000001,0.011510416666666662
pooled_models,constraint_followed,0.84,0.010833333333333335
pooled_models,constraint_followed,0.85,0.01015625
pooled_models,constraint_followed,0.86,0.009479166666666667
pooled_models,constraint_followed,0.87,0.008802083333333334
pooled_models,constraint_followed,0.88,0.008124999999999999
pooled_models,constraint_followed,0.89,0.007447916666666665
pooled_models,constraint_followed,0.9,0.006770833333333331
pooled_models,constraint_followed,0.91,0.006093749999999998
pooled_models,constraint_followed,0.92,0.005416666666666663
pooled_models,constraint_followed,0.93,0.00473958333333333
pooled_models,constraint_followed,0.9400000000000001,0.004062499999999996
pooled_models,constraint_followed,0.9500000000000001,0.003385416666666662
pooled_models,constraint_followed,0.96,0.0027083333333333356
pooled_models,constraint_followed,0.97,0.002031250000000002
pooled_models,constraint_followed,0.98,0.0013541666666666678
pooled_models,constraint_followed,0.99,0.0006770833333333339
pooled_models,constraint_followed,1.0,0.0
